congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
115,house,R000486,Roybal-Allard,CA,40,D,94,0.1595744680851064,0.15271129,-69.4
116,house,R000486,Roybal-Allard,CA,40,D,12,0,5.4e-7,-69.4
0,house,R000487,Royce,CA,39,Republican,95,0.9789473684210527,0.5139066,-8.6
115,house,R000487,Royce,CA,39,R,95,0.9789473684210527,0.5139066,-8.6
0,house,R000515,Rush,IL,1,Democrat,82,0.13414634146341464,0.17321362,-54
115,house,R000515,Rush,IL,1,D,71,0.15492957746478872,0.20004953,-54
116,house,R000515,Rush,IL,1,D,11,0,4e-8,-54
0,house,R000570,Ryan,WI,1,Republican,22,0.9545454545454546,0.73244553,10.3
115,house,R000570,Ryan,WI,1,R,22,0.9545454545454546,0.73244553,10.3
0,house,R000575,Rogers,AL,3,Republican,107,0.9626168224299065,0.94737342,33
115,house,R000575,Rogers,AL,3,R,96,0.9583333333333334,0.94868333,33
116,house,R000575,Rogers,AL,3,R,11,1,0.93594146,33
0,house,R000576,Ruppersberger,MD,2,Democrat,107,0.27102803738317754,0.24936832,-24.4
115,house,R000576,Ruppersberger,MD,2,D,95,0.30526315789473685,0.28068227,-24.4
116,house,R000576,Ruppersberger,MD,2,D,12,0,0.00146623,-24.4
0,house,R000577,Ryan,OH,13,Democrat,107,0.205607476635514,0.49581986,-6.5
115,house,R000577,Ryan,OH,13,D,95,0.23157894736842105,0.5523968,-6.5
116,house,R000577,Ryan,OH,13,D,12,0,0.04791911,-6.5
0,house,R000578,Reichert,WA,8,Republican,93,0.9247311827956989,0.62860571,-3
115,house,R000578,Reichert,WA,8,R,93,0.9247311827956989,0.62860571,-3
0,house,R000580,Roskam,IL,6,Republican,94,0.9468085106382979,0.54990447,-7
115,house,R000580,Roskam,IL,6,R,94,0.9468085106382979,0.54990447,-7
0,house,R000582,Roe,TN,1,Republican,108,0.9629629629629629,0.95111551,57
115,house,R000582,Roe,TN,1,R,96,0.9583333333333334,0.94844087,57
116,house,R000582,Roe,TN,1,R,12,1,0.97251256,57
0,house,R000583,Rooney,FL,17,Republican,88,0.9772727272727273,0.93988745,27.2
115,house,R000583,Rooney,FL,17,R,88,0.9772727272727273,0.93988745,27.2
0,house,R000585,Reed,NY,23,Republican,103,0.9611650485436893,0.88023418,14.8
115,house,R000585,Reed,NY,23,R,91,0.967032967032967,0.89487071,14.8
116,house,R000585,Reed,NY,23,R,12,0.9166666666666666,0.76924053,14.8
0,house,R000586,Renacci,OH,16,Republican,89,0.9438202247191011,0.92095859,16.6
115,house,R000586,Renacci,OH,16,R,89,0.9438202247191011,0.92095859,16.6
0,house,R000588,Richmond,LA,2,Democrat,99,0.13131313131313133,0.13901935,-52.4
115,house,R000588,Richmond,LA,2,D,87,0.14942528735632185,0.15819325,-52.4
116,house,R000588,Richmond,LA,2,D,12,0,8.57e-6,-52.4
0,house,R000591,Roby,AL,2,Republican,107,0.9532710280373832,0.94645144,31.9
115,house,R000591,Roby,AL,2,R,95,0.9578947368421052,0.94744166,31.9
116,house,R000591,Roby,AL,2,R,12,0.9166666666666666,0.93861219,31.9
0,house,R000592,Rokita,IN,4,Republican,93,0.9032258064516129,0.94844154,34.1
115,house,R000592,Rokita,IN,4,R,93,0.9032258064516129,0.94844154,34.1
0,house,R000593,Ross,FL,15,Republican,92,0.9782608695652174,0.85471593,10
115,house,R000593,Ross,FL,15,R,92,0.9782608695652174,0.85471593,10
0,house,R000597,Rice,SC,7,Republican,106,0.9433962264150944,0.91461059,18.9
115,house,R000597,Rice,SC,7,R,95,0.9473684210526315,0.92048862,18.9
116,house,R000597,Rice,SC,7,R,11,0.9090909090909091,0.86384571,18.9
0,house,R000598,Rothfus,PA,12,Republican,96,0.8854166666666666,0.92815327,20.8
115,house,R000598,Rothfus,PA,12,R,96,0.8854166666666666,0.92815327,20.8
0,house,R000599,Ruiz,CA,36,Democrat,107,0.32710280373831774,0.45105927,-8.8
115,house,R000599,Ruiz,CA,36,D,95,0.3684210526315789,0.50407301,-8.8
116,house,R000599,Ruiz,CA,36,D,12,0,0.03136718,-8.8
0,house,R000601,Ratcliffe,TX,4,Republican,107,0.9065420560747663,0.95472594,53.6
115,house,R000601,Ratcliffe,TX,4,R,95,0.9052631578947369,0.9529847,53.6
116,house,R000601,Ratcliffe,TX,4,R,12,0.9166666666666666,0.96851072,53.6
0,house,R000602,Rice,NY,4,Democrat,105,0.26666666666666666,0.42927912,-9.6
115,house,R000602,Rice,NY,4,D,93,0.3010752688172043,0.48117209,-9.6
116,house,R000602,Rice,NY,4,D,12,0,0.02710858,-9.6
0,house,R000603,Rouzer,NC,7,Republican,106,0.9150943396226415,0.90584457,17.7
115,house,R000603,Rouzer,NC,7,R,94,0.9148936170212766,0.91409397,17.7
116,house,R000603,Rouzer,NC,7,R,12,0.9166666666666666,0.84122433,17.7
0,house,R000604,Russell,OK,5,Republican,95,0.9368421052631579,0.88664489,13.4
115,house,R000604,Russell,OK,5,R,95,0.9368421052631579,0.88664489,13.4
0,house,R000606,Raskin,MD,8,Democrat,107,0.12149532710280374,0.19810851,-34.4
115,house,R000606,Raskin,MD,8,D,95,0.1368421052631579,0.2231116,-34.4
116,house,R000606,Raskin,MD,8,D,12,0,1.6735e-4,-34.4
0,house,R000607,Rooney,FL,19,Republican,100,0.96,0.93497606,22.1
115,house,R000607,Rooney,FL,19,R,93,0.956989247311828,0.93148539,22.1
116,house,R000607,Rooney,FL,19,R,7,1,0.98135224,22.1
115,house,R000608,Rosen,NV,3,D,93,0.43010752688172044,0.71305746,1
0,house,R000609,Rutherford,FL,4,Republican,102,0.9901960784313726,0.94404658,28
115,house,R000609,Rutherford,FL,4,R,90,0.9888888888888889,0.94597762,28
116,house,R000609,Rutherford,FL,4,R,12,1,0.92956377,28
0,house,R000610,Reschenthaler,PA,14,Republican,12,0.9166666666666666,0.93228459,29
116,house,R000610,Reschenthaler,PA,14,R,12,0.9166666666666666,0.93228459,29
0,house,R000611,Riggleman,VA,5,Republican,12,0.9166666666666666,0.63077473,11.1
116,house,R000611,Riggleman,VA,5,R,12,0.9166666666666666,0.63077473,11.1
0,house,R000612,Rose,TN,6,Republican,12,1,0.96270384,48.9
116,house,R000612,Rose,TN,6,R,12,1,0.96270384,48.9
0,house,R000613,Rose,NY,11,Democrat,12,0,0.57183156,9.8
116,house,R000613,Rose,NY,11,D,12,0,0.57183156,9.8
0,house,R000614,Roy,TX,21,Republican,11,0.9090909090909091,0.58223398,10
116,house,R000614,Roy,TX,21,R,11,0.9090909090909091,0.58223398,10
0,house,R000616,Rouda,CA,48,Democrat,12,0,0.11698195,-1.7
116,house,R000616,Rouda,CA,48,D,12,0,0.11698195,-1.7
0,house,S000051,Sanford,SC,1,Republican,96,0.7083333333333334,0.88456487,13.1
115,house,S000051,Sanford,SC,1,R,96,0.7083333333333334,0.88456487,13.1
0,house,S000185,Scott,VA,3,Democrat,107,0.17757009345794392,0.20862423,-31.7
115,house,S000185,Scott,VA,3,D,95,0.2,0.2349397,-31.7
116,house,S000185,Scott,VA,3,D,12,0,2.9341e-4,-31.7
0,house,S000244,Sensenbrenner,WI,5,Republican,99,0.8787878787878788,0.92695237,20.1
115,house,S000244,Sensenbrenner,WI,5,R,96,0.875,0.925617,20.1
116,house,S000244,Sensenbrenner,WI,5,R,3,1,0.96968417,20.1
0,house,S000248,Serrano,NY,15,Democrat,108,0.12037037037037036,0.11714269,-88.9
115,house,S000248,Serrano,NY,15,D,96,0.13541666666666666,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,12,0,1e-8,-88.9
0,house,S000250,Sessions,TX,32,Republican,94,0.9787234042553191,0.65303497,-1.9
115,house,S000250,Sessions,TX,32,R,94,0.9787234042553191,0.65303497,-1.9
0,house,S000344,Sherman,CA,30,Democrat,106,0.1792452830188679,0.17437646,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.20212765957446807,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,12,0,3.39e-5,-43.4
0,house,S000364,Shimkus,IL,15,Republican,106,0.9811320754716981,0.95062405,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.9893617021276596,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,12,0.9166666666666666,0.9592653,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.16666666666666666,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.16666666666666666,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,102,0.12745098039215685,0.16579655,-47.2
115,house,S000510,Smith,WA,9,D,90,0.14444444444444443,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,12,0,1.886e-5,-47.2
0,house,S000522,Smith,NJ,4,Republican,107,0.7289719626168224,0.88259692,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,12,0.16666666666666666,0.76924053,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.9680851063829787,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.9680851063829787,0.85564771,10
0,house,S001145,Schakowsky,IL,9,Democrat,108,0.10185185185185185,0.16788899,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.11458333333333333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,12,0,2.56e-5,-45.2
0,house,S001148,Simpson,ID,2,Republican,103,0.970873786407767,0.93459847,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,12,0.8333333333333334,0.91693274,24.7
0,house,S001150,Schiff,CA,28,Democrat,108,0.2037037037037037,0.15891691,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.22916666666666666,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,12,0,1.272e-5,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.9893617021276596,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.9893617021276596,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,103,0.14563106796116504,0.17900093,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.16129032258064516,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,10,0,6.601e-5,-39.6
0,house,S001157,Scott,GA,13,Democrat,100,0.25,0.1685532,-44.4
115,house,S001157,Scott,GA,13,D,89,0.2808988764044944,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,11,0,3.162e-5,-44.4
0,house,S001165,Sires,NJ,8,Democrat,104,0.21153846153846154,0.15738265,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.2391304347826087,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,12,0,6.5e-6,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,107,0.16822429906542055,0.21393416,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.18947368421052632,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,12,0,3.8023e-4,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.23333333333333334,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.23333333333333334,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,107,0.9439252336448598,0.95083369,54.9
115,house,S001172,Smith,NE,3,R,95,0.9473684210526315,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,12,0.9166666666666666,0.9700641,54.9
0,house,S001175,Speier,CA,14,Democrat,98,0.1836734693877551,0.15682817,-58.7
115,house,S001175,Speier,CA,14,D,86,0.20930232558139536,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,12,0,3.21e-6,-58.7
0,house,S001176,Scalise,LA,1,Republican,87,0.9885057471264368,0.96100878,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,12,0.9166666666666666,0.9537916,42
0,house,S001180,Schrader,OR,5,Democrat,107,0.2897196261682243,0.5468618,-4.2
